"","genus","Aging_16S_negative_CTRL_S48_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_100_S51_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_101_S54_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_102_S55_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_103_S69_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_104_S70_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_105_S82_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_106_S83_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_107_S85_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_108_S86_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_109_S87_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_200_S49_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_201_S50_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_202_S52_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_203_S53_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_204_S56_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_205_S65_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_206_S66_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_207_S71_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_208_S72_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_209_S84_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_300_S67_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_301_S68_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_302_S81_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_100_S59_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_101_S62_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_102_S63_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_103_S77_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_104_S78_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_105_S89_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_106_S90_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_107_S92_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_108_S93_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_109_S94_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_200_S57_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_201_S58_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_202_S60_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_203_S61_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_204_S64_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_205_S73_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_206_S74_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_207_S79_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_208_S80_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_209_S91_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_300_S75_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_301_S76_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_302_S88_L001.clean.fasta","Aging_16S_stool1_14_194J_100_S5_L001.clean.fasta","Aging_16S_stool1_14_194J_101_S11_L001.clean.fasta","Aging_16S_stool1_14_194J_102_S13_L001.clean.fasta","Aging_16S_stool1_14_194J_103_S25_L001.clean.fasta","Aging_16S_stool1_14_194J_104_S27_L001.clean.fasta","Aging_16S_stool1_14_194J_105_S35_L001.clean.fasta","Aging_16S_stool1_14_194J_106_S37_L001.clean.fasta","Aging_16S_stool1_14_194J_107_S41_L001.clean.fasta","Aging_16S_stool1_14_194J_108_S43_L001.clean.fasta","Aging_16S_stool1_14_194J_109_S45_L001.clean.fasta","Aging_16S_stool1_14_194J_200_S1_L001.clean.fasta","Aging_16S_stool1_14_194J_201_S3_L001.clean.fasta","Aging_16S_stool1_14_194J_202_S7_L001.clean.fasta","Aging_16S_stool1_14_194J_203_S9_L001.clean.fasta","Aging_16S_stool1_14_194J_204_S15_L001.clean.fasta","Aging_16S_stool1_14_194J_205_S17_L001.clean.fasta","Aging_16S_stool1_14_194J_206_S19_L001.clean.fasta","Aging_16S_stool1_14_194J_207_S29_L001.clean.fasta","Aging_16S_stool1_14_194J_208_S31_L001.clean.fasta","Aging_16S_stool1_14_194J_209_S39_L001.clean.fasta","Aging_16S_stool1_14_194J_300_S21_L001.clean.fasta","Aging_16S_stool1_14_194J_301_S23_L001.clean.fasta","Aging_16S_stool1_14_194J_302_S33_L001.clean.fasta","Aging_16S_stool2_14_194J_100_S6_L001.clean.fasta","Aging_16S_stool2_14_194J_101_S12_L001.clean.fasta","Aging_16S_stool2_14_194J_102_S14_L001.clean.fasta","Aging_16S_stool2_14_194J_103_S26_L001.clean.fasta","Aging_16S_stool2_14_194J_104_S28_L001.clean.fasta","Aging_16S_stool2_14_194J_105_S36_L001.clean.fasta","Aging_16S_stool2_14_194J_106_S38_L001.clean.fasta","Aging_16S_stool2_14_194J_107_S42_L001.clean.fasta","Aging_16S_stool2_14_194J_108_S44_L001.clean.fasta","Aging_16S_stool2_14_194J_109_S46_L001.clean.fasta","Aging_16S_stool2_14_194J_200_S2_L001.clean.fasta","Aging_16S_stool2_14_194J_201_S4_L001.clean.fasta","Aging_16S_stool2_14_194J_202_S8_L001.clean.fasta","Aging_16S_stool2_14_194J_203_S10_L001.clean.fasta","Aging_16S_stool2_14_194J_204_S16_L001.clean.fasta","Aging_16S_stool2_14_194J_205_S18_L001.clean.fasta","Aging_16S_stool2_14_194J_206_S20_L001.clean.fasta","Aging_16S_stool2_14_194J_207_S30_L001.clean.fasta","Aging_16S_stool2_14_194J_208_S32_L001.clean.fasta","Aging_16S_stool2_14_194J_209_S40_L001.clean.fasta","Aging_16S_stool2_14_194J_300_S22_L001.clean.fasta","Aging_16S_stool2_14_194J_301_S24_L001.clean.fasta","Aging_16S_stool2_14_194J_302_S34_L001.clean.fasta","Aging_16S_tongue_dorsum_sample_as_negative_CTRL_S47_L001.clean.fasta","Diaz_16S_Mock_community_Pool1_S95_L001.clean.fasta","Diaz_16S_Mock_community_Pool2_S96_L001.clean.fasta"
"121","SR1_genera_incertae_sedis",0,0.000360620266858997,0.00340575455079272,0.0138733040905845,0,0.00419095332145094,0.0928521721841138,0.000964087731983611,0,0,0.00467844675567711,0.00569025235032162,0,4.59643316786174e-05,0,0,0.00101825017623561,0,0.125916055962692,0,0.00550916007170653,6.36334712058543e-05,0.0033492310165586,0,0.00130413892511497,0.00278767229363481,0.0144867205062026,0,0.00505976851559041,0.0996466431095406,0.00338983050847458,0,0,0.00465364292985603,0.00482210347973414,0,0,0,0,0.000969775335380637,0.000157878118092832,0.142458559002134,0.0016856846473029,0.00528925619834711,0,0.00417788826738485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148706255576485,0,8.05866709646224e-05,0,0,0,0,6.01612321020335e-05,0.000109649122807018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197921820880752,0,0,0,0,0,0,0,0.0769230769230769,0,0
"122","Staphylococcus",0,0,0,0,0,0,9.94134605825629e-05,0,0,0,3.5988051966747e-05,0,0,9.19286633572348e-05,0,0.000167518217606165,0,0.000144634075788256,0.000296098897031609,0,0,6.36334712058543e-05,2.67938481324688e-05,0,0,0,0,0,0,0,0,0.000199189960825974,0,4.84754471860003e-05,0,0.000232018561484919,3.76945983640544e-05,0.000219683655536028,0,8.08146112817197e-05,0,0.000273537939712238,0,0,0,3.45280022097921e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029126213592233,0,0,0.10763392023891,0.103148541626425
"123","Stenotrophomonas",0,0,0,0,0,0,0,0,0.000409472462976865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282485875706215,0.000929553150521214,0,0.000145426341558001,0,0,3.76945983640544e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395673964653126,0.000332042058660764,0.00230907862131111,0.000394710874284587,0,0,0.000423370025402202,0,0.000307566126717244,0.000269323996768112,0.00272553829381303,0,0.000138083402375035,8.05866709646224e-05,0,0,0.00101735868252051,0,0,0,0,0,0,0.00152508769254232,0.000309525651938404,0.00539962877552168,0.000439850450846712,0,0,0.00178062678062678,0,9.33358222885944e-05,0.000439850450846712,0.000903546419697312,0,0.00049480455220188,0.000249850089946032,0,0,0.00125156445556946,0.000432002764817695,0,0,0,0,0
"124","Streptococcus",0,0.0167087390311335,0.033587786259542,0.0236662246251148,0.0908759124087592,0.0204730478346741,0.00487125956854558,0.0237004900779304,0.102436361154712,0.0941387559808613,0.0784179652355418,0.110959920831272,0.0389648153533003,0.0755193969479684,0.114812419146184,0.0597202445765977,0.0303125244771677,0.0606016777552792,0.0181730698053149,0,0.0525993616370075,0.0370346802418072,0.0724237715020631,0.100480769230769,0.0183265838424051,0.0374012699396004,0.0263508450586962,0.0858524788391778,0.0188476377205743,0.00512367491166078,0.0194915254237288,0.114467830821326,0.0912686567164179,0.0776091909447866,0.111560015639255,0.0378190255220418,0.0834935353763806,0.106326889279438,0.0562015503875969,0.0298205915629546,0.0595200505209978,0.017725258493353,0.0331950207468879,0.0520661157024793,0.0354268136375288,0.076755748912368,0.103255813953488,0.00975302815793613,0.00737833594976452,0.00869137422105609,0.0890266420469533,0.00996126175982291,0.00788465870691597,0.00197355437142293,0,0.0156376929325751,0.00381033022861981,0.0381395348837209,0.0220422390814025,0.00727174791273902,0.0174434450804033,0.00188361257063547,0.0180889257111295,0.00499637359980659,0.0091436217662801,0.00686904498116552,0.00820245437782157,0.00387382401770891,0.00818192756587655,0.00427631578947368,0.00928120063191153,0.00942383394966003,0.0118045476536043,0.087387524782675,0.0111429234697826,0.0178862703189156,0.00300564474745254,0,0.0111984282907662,0.00227920227920228,0.0583661322837669,0.0222139257046854,0.00725753243897075,0.0237180935170545,0.00127208480565371,0.0158337456704602,0.00379772136717969,0.0116856950973808,0.0169424353512335,0.00830583684150643,0.00475203041299465,0.00475728155339806,0.00479143179255919,0,0.0815031419150128,0.087695576588758
"125","Streptophyta",0,0.00432744320230797,0.0556664709336465,0.000510047944506784,0,0,9.94134605825629e-05,0.000160681288663935,0.000477717873473009,0,3.5988051966747e-05,0.00012370113805047,0.000290782204129107,0,0.000323415265200517,0,7.83269366335083e-05,0.000867804454729534,0.000407135983418462,0,0,0.000254533884823417,0.000616258507046782,0,0.00617750017159723,0.055366269165247,0.000457913579219049,0,0,0,0,0.00192550295465109,0,0,0.000130327121073895,0,0,0,0,0,0.000473634354278497,0,0,0,0.000512689054088695,0.000517920033146882,0.000103359173126615,0.00047192071731949,0,0,0,0,0,0,0,0.000101543460601137,0,0.000155038759689922,0,0,0,0.000842668781600079,0,0,0.000892060660124889,0,0,0,0,0.000109649122807018,0.000296208530805687,0.000119289037337469,0,0,0,0,0,0,0,0,0,0,0,0,0.000282685512367491,0,4.99700179892065e-05,0.000671591672263264,0,0,0,0,0,0,0,0
"126","Subdoligranulum",0,0.000480827022478663,0,0,0,0,0,0,0.00266157100934962,0,0.000107964155900241,0,0.0012600562178928,4.59643316786174e-05,0,0.000251277326409247,7.83269366335083e-05,0.000433902227364767,3.70123621289511e-05,0,4.37234926325915e-05,0,2.67938481324688e-05,0,0.000480472235568673,0,0,0,0,0,0,0.00451497244538875,7.46268656716418e-05,0,0,0.00185614849187935,0,0,0,0.000323258445126879,0.000473634354278497,0,0,4.13223140495868e-05,0,6.90560044195843e-05,0,0.017303759635048,0.0229199372056515,0.024270252541817,0.0100237404378792,0.193248478140564,0.00129533678756477,0.00631537398855338,0.00545436836466348,0.000812347684809098,0,0,0.0343448841500923,0,0,0.00232973133736493,0,0.00419050689016037,0.0352363960749331,0.0593840017726568,0.00934698289565715,0.00295148496587345,0,0.0025219298245614,0.0217219589257504,0.0110342359537159,0.0490566037735849,0.00884550861674546,0.15809022672754,0.00680578210248045,0.00608459790337952,0.00501228501228501,0.000392927308447937,0,0,0.0433078215419078,0,0,0.0046643109540636,0,0.00409754147511493,0.0341168569509738,0.1088873476667,0.0111503015132552,0.0046656298600311,0,0.00253664036076663,0,0,0
"127","Succiniclasticum",0,0,0,0,0,0,0,0,0.00300279806183034,0,3.5988051966747e-05,0,0.000290782204129107,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16285072017317e-05,0,0,0,0,0.00338622933404156,7.46268656716418e-05,9.69508943720006e-05,0,0,0,0,0,8.08146112817197e-05,0,0,0,0,0,3.45280022097921e-05,0,0,0,0.000655952771400459,0,0,0.00726514980851543,0.00059206631142688,0,0.00152315190901706,0.000423370025402202,0.00449612403100775,0.00307566126717244,0.00605978992728252,0.00218043063505042,0.000743531277882423,0.000414250207125104,0.00104762672254009,0.000446030330062444,0.0029913582982495,0.00076301901189038,0.00129127467256964,0.00174467573095897,0.000219298245614035,0,0,0.00261248185776488,0,0,0.0111929804825918,0.00036654204237226,0,0.00163719711853307,0.000356125356125356,0.00460785254871844,0.00345342542467799,0.00692764460083572,0.00169414953693246,0.000706713780918728,0.000197921820880752,0.000999400359784129,0.00201477501678979,0.00257604280194194,0.00261690749800887,0.00129600829445308,0.0054368932038835,0,0,0,0
"128","Sutterella",0,0.000120206755619666,0,0,0,0,0,0,0.000887190336449874,0,0,0,0.000969274013763691,0,0,8.37591088030823e-05,7.83269366335083e-05,0.000289268151576511,0.00185061810644755,0,0,0,0,0,0.000274555563182099,0,0,0,0,0,0,0.00132793307217316,0,0,0,0.00139211136890951,3.76945983640544e-05,0,0,8.08146112817197e-05,0,0.00202418075387056,0.000259336099585062,0,0,0,0,0.00047192071731949,0,0.0295178747130207,0,0.000110680686220255,5.63189907636855e-05,0,0.0133437226064089,0,0,0,0,0,0.000136276914690651,0.00584911271934173,0,0.00177290676122169,0,0,0,0.00110680686220255,6.01612321020335e-05,0,0.000789889415481833,0,0.006966618287373,0,0.000154762825969202,5.62461330783509e-05,0,0.0124815724815725,0,0,0,0,0,0,0.00664310954063604,0,0.00239856086348191,0.000134318334452653,0,0,0.00138240884741662,0,0,0,0,0
"129","Syntrophococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166021029330382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201191673759963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130","Tannerella",0,0,0,0.000102009588901357,0,4.81718772580567e-05,0,0.000160681288663935,0.000955435746946018,0,3.5988051966747e-05,0.00061850569025235,0,0,0,0,0.00289809665543981,0,0.00277592715967133,0,0,0.000381800827235126,2.67938481324688e-05,0,0,0,0.000166514028806927,0,6.32471064448801e-05,0,0.000282485875706215,0,0.000223880597014925,0,0.000390981363221686,0,0,0.000219683655536028,0,0.00274769678357847,0,0.00350128562831665,6.48340248962656e-05,0,0.000461420148679826,0.000172640011048961,0.000103359173126615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000644393774164767,0.000552333609500138,0.0014505600773632,0.00133809099018733,0.000553955240416574,0.00139886818846569,0.00166021029330382,0,0.00142543859649123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000565371024734982,0.000593765462642256,0.00134919048570857,0.00282068502350571,0.000297235707916378,0.00113778586869951,0.00129600829445308,0,0.00105693348365276,0,0.010327879051826,0.0113965617152791
"131","Tessaracoccus",0,0.000120206755619666,0.000117439812096301,0,0,4.81718772580567e-05,0,0.000160681288663935,0.000750699515457585,0,0.000179940259833735,0.00061850569025235,0,0,0,0.000502554652818494,7.83269366335083e-05,0,0.00033311125916056,0,8.7446985265183e-05,0.000127266942411709,0.001714806280478,0.000576923076923077,0.000274555563182099,0.000232306024469568,0.000166514028806927,0,0,0.000176678445229682,0.000564971751412429,0.000265586614434633,0,4.84754471860003e-05,0.000390981363221686,0,0,0,0,0.000323258445126879,0,0.000711198643251819,0,8.26446280991736e-05,0.000307613432453217,0.00169187210827981,0.000723514211886305,0.000786534528865817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000693962526023595,0,0,0,0,0,0,0,0,0.00108609794628752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000848056537102474,0,0,0,0,0,0,9.70873786407767e-05,0,0,0,0
"132","Treponema",0,0.000480827022478663,0.000469759248385203,0.00316229725594205,0.000364963503649635,0.00173418758129005,0.0103389999005866,0.000562384510323773,0.00211560772538047,0.00083732057416268,0.000935689351135423,0.00049480455220188,9.69274013763691e-05,0,0,0.000167518217606165,0.00548288556434558,0,0.000185061810644755,0,0.000437234926325915,0.00139993636652879,0.00350999410535341,9.61538461538462e-05,0.000686388907955248,0.000464612048939136,0.00291399550412122,0.000806126561870214,0.00132818923534248,0.0107773851590106,0.00141242937853107,0.00172631299382511,0.00104477611940298,0.00130883707402201,0.000390981363221686,0,0,0,0.000322997416020672,0.00484887667690319,0,0.000273537939712238,0.00291753112033195,0.000578512396694215,0.00123045372981287,0.00355638422760859,0,0,0,0.00032797638570023,0,0.00132816823464306,0.000168956972291057,0.000197355437142293,0,0,0,0,0.00102522042239081,0,0,0.000297412511152969,0,0.00306229349665565,0.00312221231043711,0.000553955240416574,0.00324283080053412,0.00110680686220255,6.01612321020335e-05,0.00339912280701754,0.000296208530805687,0,9.67585873246251e-05,0,0.00131548402073822,0.000224984532313404,0.00102631771864233,9.82800982800983e-05,6.54878847413229e-05,7.12250712250712e-05,0,0.000840022400597349,0.000109962612711678,0,0.000141342756183746,9.8960910440376e-05,0.00394763142114731,0.00295500335795836,0.000594471415832755,0.00352713619296848,0.000777604976671851,0.000388349514563107,0.00260710259301015,0,0.02034467740932,0.0216341510527332
"133","Turicibacter",0,0,0,0,0,0,0,0,0.00245683477786119,0.000239234449760766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239027952991169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000314613811546327,0,0.00032797638570023,0,0,5.63189907636855e-05,0.000197355437142293,0.000389597740333106,0.00792038992688871,0,0.000155038759689922,0.000307566126717244,0,0,4.95687518588282e-05,0,0.00427109356112499,0.00423728813559322,0,0.000763019011890379,0.00147574248293673,0,0.0104166666666667,0,0,0,0.000152508769254232,0,0,0.000146616816948904,0.000196560196560197,0.00674525212835625,0,0,9.33358222885944e-05,0,0.00056471651231082,0.000141342756183746,0,0.00504697181690985,0.00470114170584285,0.000198157138610918,0.00113778586869951,0.00146880940038016,9.70873786407767e-05,0.016065388951522,0,0,0
"134","Unclassified",0.2,0.0244019713907922,0.00963006459189665,0.043456084871978,0.00693430656934307,0.0385375018064454,0.0616363455611889,0.0285209287378485,0.0359653313314679,0.045933014354067,0.023752114298053,0.0484908461157843,0.035960065910633,0.00675675675675674,0.0278137128072445,0.0609766312086439,0.10135505600376,0.0121492623662135,0.0622918054630247,0.115384615384615,0.0156092868698352,0.0264078905504296,0.0330368147473341,0.0196153846153846,0.0243668062324113,0.00851788756388416,0.0396719673632504,0.00886739218057235,0.0407311365505028,0.0614840989399293,0.034180790960452,0.0407011486621074,0.0479850746268657,0.0243831499345581,0.0423563143490161,0.0345707656612529,0.00712427909080629,0.0289982425307557,0.0645994832041344,0.108938096007758,0.0156299336911904,0.0588653646260737,0.00577022821576764,0.0148347107438016,0.0260446039477057,0.0336993301567572,0.020671834625323,0.0213937391851502,0.0558084772370487,0.0460806821908822,0.0142442627275125,0.08267847260653,0.0369452579409777,0.115255575291099,0.120190902892763,0.0533103168155971,0.0101608806096528,0.0313178294573644,0.0732007381587041,0.0307029356315648,0.0267102752793677,0.0486269455735105,0.0179508423087545,0.141187847530019,0.0802854594112399,0.114557943718148,0.0897819037324346,0.104962184098875,0.0427746360245458,0.0684210526315789,0.0269549763033175,0.0467613026362877,0.0937590711175617,0.0132682629251182,0.102530372204596,0.0743573879295799,0.108423136133715,0.125601965601966,0.0416502946954813,0.0178062678062678,0.027455121436114,0.0747619936531641,0.0280404662414779,0.0298170318500113,0.0375971731448763,0.0169223156853043,0.127373575854487,0.118871725990598,0.0918458337461607,0.102628285356696,0.0874373595991014,0.0941747572815534,0.0749718151071026,0.153846153846154,0.0398183288745101,0.0419161676646707
"135","Veillonella",0,0.0444764995792764,0.113916617733412,0.108028154646537,0.188321167883212,0.112384989643046,0.0325082016104981,0.066843416084197,0.00307104347232649,0.147966507177033,0.034152661316443,0.06840672934191,0.0697877289909858,0.0441257584114727,0.0701811125485123,0.142474244074043,0.103234902482964,0.206392826149841,0.0190613664964098,0.115384615384615,0.0526868086222727,0.09869551384028,0.0675204972938214,0.055673076923077,0.0433797789827717,0.112358680501781,0.107651319623678,0.197299476017735,0.108152552020745,0.0381625441696113,0.0610169491525423,0.00239027952991169,0.143432835820895,0.0376169470163362,0.0701159911377558,0.0721577726218098,0.0437634287006672,0.0804042179261863,0.137273901808786,0.0937449490867949,0.200505209977897,0.0208435910060725,0.00726141078838174,0.0518595041322314,0.0917713406818764,0.0646018921345211,0.0564341085271318,0.000314613811546326,0.000313971742543172,0.000163988192850115,0.000131891321551042,0.000110680686220255,0.000225275963054742,0.00157884349713835,0,0.000101543460601137,0,0.000930232558139535,0.00071765429567357,0.00134661998384056,0.000136276914690651,0.000495687518588282,0.00372825186412594,0.000402933354823112,0.000892060660124889,0.000775537336583204,0.00076301901189038,0,0.000360967392612201,0,0.000789889415481832,0.00041751163068114,0.00096758587324625,0,0.000464288477907607,0.000506215197705158,0.00190601862033575,9.82800982800983e-05,6.54878847413229e-05,0.000284900284900285,0.000479984640491504,0.000840022400597349,0.00164943919067517,0,0.000565371024734983,0.00564077189510143,0.000449730161902858,0.000805910006715917,0.00108986426236005,0.000227557173739902,0.000345602211854156,0.000388349514563107,0,0.0769230769230769,0.00485285883158091,0.00637434807803747
"136","Victivallis",0,0,0,0,0,0,0,0,0.00177438067289975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331983268043291,7.46268656716418e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.90560044195843e-05,0,0.00125845524618531,0.000470957613814757,0.000655952771400459,0.000527565286204168,0.000774764803541782,0.00050687091687317,0.000394710874284587,0,0.00172623883021933,0,0,0,0,0,0.000842668781600079,0,0.00153114674832782,0,0.000886328384666519,0.000890188847205443,0.002029145914038,0.000962579713632535,0.00043859649122807,0.000691153238546603,0.00041751163068114,0.00135462022254475,0.000457526307762696,0.000773814129846011,0.00067495359694021,0.000293233633897808,0,0.00222658808120498,0,0,0,0,0,0.00113074204946996,0,0.00244853088147111,0.000671591672263264,0.000693549985138215,0.000341335760609853,0.00155520995334371,0.000970873786407767,0.000704622322435175,0,0,0
